63,5C,F4,C3
63,5D,F4,C4
63,5E,F4,C5
63,5F,F4,C6
63,60,F4,C7
63,61,F4,C8
63,62,F4,CB
63,63,F4,C9
63,64,F4,CA
63,65,F4,CC
63,66,F4,CD
63,67,F4,CE
63,68,F4,D0
63,69,F4,D1
63,6A,F4,D2
63,6B,F4,D3
63,6C,F4,D4
63,6D,F4,D5
63,6E,F4,D6
63,6F,F4,D7
63,71,F4,D9
63,72,F4,DB
63,73,F4,DD
63,74,F4,DE
63,75,F4,DF
63,76,F4,E0
63,77,F4,E1
63,78,F4,E2
63,79,F4,E3
63,7A,F4,E4
63,7B,F4,E5
63,7C,F4,E6
63,7D,F4,E7
63,7E,F4,E8
63,7F,F4,E9
63,80,F4,EA
63,82,F4,EB
63,83,F4,EC
63,84,F4,ED
63,85,F4,EE
63,86,F4,EF
63,87,F4,F0
63,88,F4,F1
63,89,F4,F2
63,8B,F4,F3
63,8C,F4,F4
63,8D,F4,F5
63,8E,F4,F6
63,90,F4,F7
63,91,F4,F8
63,92,F4,FA
63,94,F4,FB
63,95,F4,FC
63,96,F4,FD
63,97,F4,FE
63,98,F5,A1
63,99,F5,A2
63,9A,F5,A3
63,9B,F5,A4
63,9C,F5,A5
63,9D,F5,A6
63,9E,F5,A7
63,9F,F5,A8
63,A0,F5,A9
63,A1,F5,AA
63,A3,F5,AB
63,A4,F5,AE
63,A5,F5,AF
63,A6,F5,B0
63,A7,F5,B1
63,A8,F5,B2
63,A9,F5,B3
63,AA,F5,B4
63,AD,F5,B5
63,AE,F5,B6
63,B0,F5,B7
63,B1,F5,B8
63,B2,F5,B9
63,B3,F5,BA
63,B6,F5,BB
63,B7,F5,BC
63,B8,F5,BD
63,B9,F5,BF
63,BA,F5,C0
63,BB,F5,C1
63,BD,F5,C4
63,BE,F5,C5
63,BF,F5,C6
63,C1,F5,C8
63,C2,F5,C9
63,C3,F5,CA
63,C4,F5,CB
63,C6,F5,CC
63,C7,F5,CD
63,C8,F5,CE
63,C9,F5,CF
63,CA,F5,D0
63,CB,F5,D1
63,CD,F5,D2
63,CE,F5,D3
63,D0,F5,D4
63,D1,F5,D5
63,D3,F5,D6
63,D4,F5,D7
63,D5,F5,D9
63,D6,F5,DA
63,D7,F5,DB
63,D8,F5,DC
63,D9,F5,DD
63,DA,F5,DF
63,DB,F5,DE
63,DC,F5,E1
63,DE,F5,E3
63,E1,F5,E4
63,E3,F5,E6
63,E4,F5,E5
63,E5,F5,E7
63,E6,F5,E8
63,E7,F5,E9
63,E8,F5,EA
63,EA,F5,EB
63,EB,F5,ED
63,EC,F5,EE
63,ED,F5,EF
63,EE,F5,F0
63,EF,F5,F1
63,F0,F5,F3
63,F1,F5,F5
63,F2,F5,F6
63,F4,F5,F7
63,F5,F5,F8
63,F6,F5,F9
63,F7,F5,FA
63,F8,F5,FB
63,F9,F5,FC
63,FA,F5,FD
63,FB,F5,FE
63,FC,F6,A2
63,FD,F6,A3
63,FE,F6,A4
64,41,F6,A5
64,42,F6,A6
64,44,F6,A7
64,45,F6,A8
64,46,F6,A9
64,47,F6,AA
64,48,F6,AB
64,4A,F6,AC
64,4B,F6,AD
64,4C,F6,AE
64,4D,F6,AF
64,4E,F6,B1
64,4F,F6,B0
64,50,F6,B3
64,51,F6,B4
64,52,F6,B5
64,53,F6,B6
64,54,F6,B7
64,55,F6,B8
64,56,F6,B9
64,58,F6,BA
64,5A,F6,BC
64,5B,F6,BD
64,5C,F6,BE
64,5D,F6,BF
64,5E,F6,C0
64,5F,F6,C1
64,60,F6,C2
64,61,F6,CB
64,62,F6,C3
64,63,F6,C5
64,64,F6,C6
64,65,F6,C7
64,66,F6,BB
64,67,F6,C8
64,68,F6,CA
64,69,F6,CC
64,6B,F6,CD
64,6C,F6,CE
64,6D,F6,CF
64,6E,F6,D0
64,6F,F6,D1
64,70,F6,D2
64,71,F6,D3
64,72,F6,D4
64,73,F6,D5
64,74,F6,D6
64,76,F6,D7
64,77,F6,D8
64,78,F6,D9
64,79,F6,DB
64,7A,F6,DC
64,7B,F6,DD
64,7C,F6,DE
64,7D,F6,DF
64,7E,F6,E0
64,7F,F6,E1
64,80,F6,E2
64,81,F6,E4
64,82,F6,E5
64,83,F6,E6
64,84,F6,E7
64,85,F6,E8
64,86,F6,EA
64,87,F6,EB
64,88,F6,EC
64,89,F6,ED
64,8A,F6,EF
64,8B,F6,F0
64,8C,F6,F1
64,8D,F6,F2
64,8E,F6,F4
64,8F,F6,F5
64,91,F6,F6
64,92,F6,F7
64,93,F6,F9
64,95,F6,FA
64,96,F6,FB
64,97,F6,FC
64,98,F6,FE
64,99,F7,A1
64,9A,F7,A2
64,9B,F7,A3
64,9C,F7,A4
64,9D,F7,A5
64,9E,F7,A6
64,9F,F7,A7
64,A0,F7,A8
64,A1,F7,A9
64,A2,F7,AA
64,A3,F7,AB
64,A4,F7,AC
64,A5,F7,AD
64,A6,F7,AE
64,A7,F7,B0
64,A8,F7,B1
64,A9,F7,B2
64,AA,F7,B3
64,AB,F7,B4
64,AC,F7,B5
64,AD,F7,B6
64,AE,F7,B7
64,AF,F7,B9
64,B0,F7,BA
64,B1,F7,BB
64,B2,F7,BC
64,B3,F7,BD
64,B4,F7,BE
64,B5,F7,BF
64,B6,F7,C0
64,B7,F7,C1
64,B8,F7,C2
64,B9,F7,C3
64,BA,F7,C4
64,BB,F7,C5
64,BC,F7,C6
64,BD,F7,C7
64,BF,F7,C8
64,C0,F7,C9
64,C1,F7,CA
64,C3,F7,CB
64,C4,F7,CC
64,C5,F7,CD
64,C6,F7,CE
64,C7,F7,CF
64,C8,F7,D0
64,C9,F7,D1
64,CA,F7,D2
64,CB,F7,D3
64,CC,F7,D4
64,CD,F7,D5
64,CE,F7,D6
64,CF,F7,D7
64,D0,F7,D8
64,D1,F7,DA
64,D2,F7,DB
64,D3,F7,DC
64,D4,F7,DD
64,D5,F7,DE
64,D6,F7,DF
64,D7,F7,E0
64,D8,F7,E1
64,D9,F7,E2
64,DA,F7,E3
64,DB,F7,E4
64,DC,F7,E5
64,DD,F7,E8
64,DE,F7,E7
64,DF,F7,E9
64,E0,F7,EA
64,E1,F7,EB
64,E2,F7,ED
64,E3,F7,EE
64,E4,F7,EF
64,E5,F7,F0
64,E6,F7,F1
64,E7,F7,F2
64,E8,F7,F3
64,E9,F7,F4
64,EA,F7,F5
64,EB,F7,F6
64,EC,F7,F8
64,ED,F7,F7
64,EE,F7,F9
64,EF,F7,FA
64,F0,F7,FC
64,F1,F7,FD
64,F2,F7,FB
64,F3,F8,A1
64,F4,F8,A2
64,F5,F8,A3
64,F6,F8,A4
64,F7,F8,A5
64,F8,F8,A6
64,F9,F8,A7
64,FA,F8,A9
64,FB,F8,AA
64,FC,F8,AB
64,FD,F8,AC
64,FE,F8,AD
65,41,F8,AF
65,42,F8,A8
65,43,F8,AE
65,44,F8,B0
65,45,F8,B1
65,46,F8,B2
65,47,F8,B3
65,48,F8,B4
65,49,F8,B5
65,4A,F8,B6
65,4B,F8,B7
65,4C,F8,B8
65,4D,F8,B9
65,4E,F8,BA
65,4F,F8,BB
65,51,F8,BC
65,52,F8,BD
65,53,F8,BF
65,54,F8,C0
65,55,F8,C1
65,56,F8,C3
65,57,F8,C4
65,58,F8,C5
65,59,F8,C6
65,5A,F8,C7
65,5B,F8,C8
65,5C,F8,C9
65,5D,F8,CA
65,5E,F8,CB
65,5F,F8,CC
65,60,F8,CD
65,61,F8,CE
65,62,F8,CF
65,63,F8,D0
65,64,F8,D1
65,65,F8,D2
65,66,F8,D3
65,67,F8,D4
65,68,F8,D5
65,6A,F8,D6
65,6B,F8,D7
65,6C,F8,D9
65,6D,F8,D8
65,6E,F8,DA
65,6F,F8,DC
65,70,F8,DD
65,72,F8,DE
65,73,F8,DF
65,74,F8,E0
65,75,F8,E1
65,77,F8,E3
65,78,F8,E4
65,79,F8,E5
65,7A,F8,E6
65,7C,F8,E8
65,7E,F8,E9
65,7F,F8,EA
65,80,F8,EB
65,81,F8,EC
65,82,F8,EE
65,83,F8,EF
65,84,F8,F1
65,85,F8,F2
65,86,F8,F3
65,87,F8,F4
65,88,F8,F5
65,89,F8,F6
65,8A,F8,F7
65,8B,F8,F8
65,8C,F8,F9
65,8D,F8,FA
65,8E,F8,FB
65,8F,F8,FD
65,91,F9,A1
65,92,F9,A2
65,93,F9,A7
65,94,F9,A3
65,95,F9,A4
65,96,F9,A5
65,97,F9,A6
65,98,F9,A8
65,99,F9,A9
65,9A,F9,AA
65,9B,F9,AB
65,9D,F9,AC
65,9E,F9,AD
65,9F,F9,AF
65,A0,F9,B0
65,A1,F9,B1
65,A2,F9,B2
65,A3,F9,B4
65,A4,F9,B5
65,A5,F9,B6
65,A7,F9,B9
65,A8,F9,BA
65,A9,F9,BB
65,AA,F9,BC
65,AB,F9,BE
65,AC,F9,BF
65,AD,F9,C0
65,AE,F9,C1
65,AF,F9,C2
65,B0,F9,C4
65,B1,F9,C3
65,B2,F9,C5
65,B3,F9,C6
65,B4,F9,C7
65,B5,F9,C8
65,B6,F9,C9
65,B7,F9,CA
65,B9,F9,CB
65,BA,F9,CC
65,BB,F9,CD
65,BC,F9,CE
65,BD,F9,CF
65,BE,F9,D0
65,BF,F9,D1
65,C0,F9,D2
65,C1,F9,D3
65,C2,F9,D4
65,C3,F9,D6
65,C4,F9,D7
65,C6,F9,D9
65,C7,F9,D8
65,C8,F9,DA
65,C9,F9,DB
65,CB,F9,DC
65,CC,F9,DD
65,CD,F9,DE
65,CE,F9,DF
65,CF,F9,E0
65,D0,F9,E1
65,D1,F9,E2
65,D2,F9,E3
65,D3,F9,E4
65,D4,F9,E5
65,D5,F9,E6
65,D6,F9,E8
65,D7,F9,EA
65,D8,F9,EB
65,D9,F9,EC
65,DA,F9,ED
65,DB,F9,EE
65,DC,F9,F0
65,DD,F9,F1
65,DE,F9,F2
65,DF,F9,F3
65,E0,F9,F5
65,E1,F9,F6
65,E2,F9,F7
65,E3,F9,F8
65,E4,F9,F9
65,E5,F9,FA
65,E6,F9,FB
65,E8,F9,FC
65,E9,F9,FD
65,EA,F9,FE
65,EB,FA,A2
65,EC,FA,A3
65,ED,FA,A4
65,EE,FA,A5
65,EF,FA,A6
65,F0,FA,A8
65,F1,FA,A7
65,F2,FA,A9
65,F3,FA,AA
65,F5,FA,AB
65,F6,FA,AC
65,F7,FA,AD
65,F8,FA,AF
65,F9,FA,B0
65,FA,FA,B1
65,FB,FA,B2
65,FC,FA,B3
65,FD,FA,B4
65,FE,FA,B5
66,41,FA,B6
66,42,FA,B7
66,43,FA,B8
66,44,FA,B9
66,45,FA,BA
66,46,FA,BC
66,47,FA,BD
66,48,FA,BE
66,49,FA,BF
66,4A,FA,C1
66,4B,FA,C0
66,4C,FA,C2
66,4D,FA,C3
66,4E,FA,C4
66,4F,FA,C5
66,50,FA,C6
66,51,FA,C7
66,52,FA,C8
66,53,FA,C9
66,54,FA,CA
66,55,FA,CD
66,56,FA,CC
66,57,FA,CE
66,58,FA,CF
66,59,FA,D0
66,5A,FA,D1
66,5B,FA,D2
66,5C,FA,D3
66,5D,FA,D4
66,5E,FA,D6
66,5F,FA,D7
66,60,FA,D8
66,61,FA,DB
66,62,FA,DE
66,63,FA,DC
66,64,FA,DF
66,65,FA,E1
66,66,FA,E2
66,67,FA,E3
66,68,FA,E4
66,69,FA,E5
66,6A,FA,E6
66,6B,FA,E7
66,6C,FA,E8
66,6D,FA,E9
66,6E,FA,EA
66,6F,FA,EB
66,70,FA,EC
66,71,FA,ED
66,72,FA,EE
66,74,FA,EF
66,75,FA,F0
66,76,FA,F1
66,77,FA,F2
66,78,FA,F3
66,79,FA,F4
66,7A,FA,F5
66,7C,FA,F7
66,7D,FA,F6
66,7E,FA,F8
66,80,FA,F9
66,81,FA,FA
66,82,FA,FB
66,83,FA,FD
66,84,FA,FE
66,85,FB,A1
66,86,FA,FC
66,87,FB,A4
66,88,FB,A6
66,89,FB,A8
66,8A,FB,AA
66,8B,FB,AB
66,8C,FB,AC
66,8D,FB,AE
66,8E,FB,AF
66,8F,FB,B0
66,90,FB,B1
66,91,FB,B2
66,92,FB,B3
66,93,FB,B4
66,94,FB,B6
66,95,FB,B8
66,96,FB,B9
66,97,FB,BA
66,98,FB,BB
66,99,FB,DF
66,9A,FB,BC
66,9B,FB,BE
66,9C,FB,BD
66,9D,FB,BF
66,9E,FB,C1
66,9F,FB,C4
66,A0,FB,C2
66,A1,FB,C6
66,A2,FB,C7
66,A3,FB,C8
66,A4,FB,C9
66,A5,FB,CA
66,A6,FB,CB
66,A7,FB,CD
66,A8,FB,CC
66,A9,FB,CE
66,AA,FB,CF
66,AB,FB,D1
66,AC,FB,D2
66,AD,FB,D3
66,AF,FB,D4
66,B0,FB,D5
66,B1,FB,D6
66,B2,FB,D7
66,B3,FB,D9
66,B4,FB,DB
66,B5,FB,DC
66,B6,FB,DD
66,B7,FB,DE
66,B8,FB,C3
66,BA,FB,E0
66,BB,FB,E1
66,BC,FB,E2
66,BD,FB,E3
66,BE,FB,E4
66,BF,FB,E5
66,C0,FB,E6
66,C1,FB,E7
66,C2,FB,E8
66,C3,FB,E9
66,C4,FB,EA
66,C5,FB,EB
66,C6,FB,EC
66,C7,FB,ED
66,C8,FB,EE
66,CA,FB,F0
66,CB,FB,EF
66,CC,FB,F1
66,CD,FB,F2
66,CE,FB,F3
66,CF,FB,F8
66,D0,FB,F5
66,D1,FB,F6
66,D2,FB,F7
66,D3,FB,F9
66,D4,FB,FB
66,D5,FB,FC
66,D6,FB,FD
66,D7,FC,A1
66,D8,FB,FE
66,D9,FC,A2
66,DA,FB,FA
66,DB,FC,A3
66,DC,FC,A4
66,DD,FC,A5
66,DE,FC,A8
66,DF,FC,A7
66,E0,FC,A9
66,E1,FC,AA
66,E2,FC,AB
66,E3,FC,AC
66,E4,FC,AD
66,E5,FC,AE
66,E7,FC,AF
66,E8,FC,B0
66,EA,FC,B2
66,EB,FC,B3
66,EC,FC,B4
66,EE,FC,B5
66,EF,FC,B8
66,F0,FC,B6
66,F1,FC,B9
66,F2,FC,BA
66,F3,FC,BB
66,F4,FC,BC
66,F5,FC,BD
66,F6,FC,BE
66,F7,FC,BF
66,F9,FC,C0
66,FA,FC,C1
66,FB,FC,C2
66,FC,FC,C3
66,FD,FC,C4
66,FE,FC,C5
67,42,FC,C7
67,44,FC,C8
67,45,FC,CB
67,46,FC,C9
67,47,FC,CC
67,48,FC,CF
67,49,FC,D1
67,4A,FC,D3
67,4B,FC,D5
67,4C,FC,D6
67,4D,FC,D8
67,4E,FC,D9
67,4F,FC,DA
67,50,FC,DB
67,51,FC,DC
67,52,FC,DE
67,53,FC,DF
67,54,FC,E0
67,55,FC,E1
67,56,FC,E2
67,57,FC,E3
67,58,FC,E4
67,59,FC,E5
67,5A,FC,E6
67,5B,FC,E7
67,5C,FC,E8
67,5D,FC,E9
67,5E,FC,EA
67,5F,FC,EB
67,60,FC,EC
67,61,FC,EE
67,62,FC,EF
67,63,FC,F0
67,64,FC,F1
67,65,FC,F2
67,66,FC,F4
67,67,FC,F6
67,68,FC,F7
67,6A,FC,F8
67,6B,FC,F9
67,6C,FC,FB
67,6D,FC,FC
67,6E,FD,A1
67,6F,FD,A2
67,70,FD,A3
67,71,FD,A5
67,72,FD,A6
67,73,FD,A7
67,74,FD,A8
67,75,FD,A9
67,76,FD,AA
67,77,FD,AB
67,78,FD,AD
67,79,FD,AE
67,7B,FD,B1
67,7D,FD,B3
67,7E,FD,B4
67,7F,FD,B5
67,80,FD,BB
67,81,FD,B6
67,82,FD,B7
67,83,FD,B8
67,84,FD,B9
67,85,FD,BA
67,86,FD,BC
67,87,FD,BD
67,88,FD,C0
67,89,FD,C1
67,8A,FD,C2
67,8B,FD,C3
67,8C,FD,C4
67,8D,FD,C5
67,8E,FD,C6
67,8F,FD,C7
67,90,FD,C8
67,91,FD,C9
67,92,FD,CA
67,93,FD,CB
67,94,FD,CC
67,95,FD,CD
67,96,FD,CE
67,97,FD,CF
67,98,FD,D0
67,99,FD,D1
67,9A,FD,D2
67,9B,FD,D3
67,9C,FD,D5
67,9D,FD,D6
67,9E,FD,D4
67,9F,FD,D7
67,A0,FD,D8
67,A1,FD,D9
67,A3,FD,DA
67,A4,FD,DB
67,A5,FD,DD
67,A6,FD,DE
67,A7,FD,DF
67,A8,FD,E0
67,AA,FD,E2
67,AB,FD,E4
67,AC,FD,E3
67,AD,FD,E5
67,AE,FD,E6
67,AF,FD,E7
67,B0,FD,E9
67,B1,FD,EA
67,B2,FD,EC
67,B3,FD,ED
67,B4,FD,EF
67,B5,FD,F0
67,B6,FD,F1
67,B7,FD,F6
67,B8,FD,F2
67,B9,FD,F4
67,BA,FD,FA
67,BB,FD,F7
67,BC,FD,EB
67,BD,FD,F8
67,BE,FD,FB
67,BF,FD,FC
67,C0,FD,FD
67,C1,FD,FE
68,41,CA,AE
68,42,CA,B1
68,43,CA,B2
68,44,CA,C2
68,45,CA,C9
68,46,CA,D3
68,47,CA,D4
68,48,CA,D8
68,49,CA,E9
68,4A,CA,F1
68,4B,CA,F9
68,4C,CA,FB
68,4D,CA,FD
68,4E,CB,A8
68,4F,CB,B1
68,50,CB,B4
68,51,CB,B6
68,52,CB,B8
68,53,CB,BE
68,54,CB,C3
68,55,CB,D0
68,56,CB,D1
68,57,CB,D3
68,58,CB,DA
68,59,CB,E4
68,5A,CB,E6
68,5B,CB,E9
68,5C,CB,F1
68,5D,CB,F2
68,5E,CB,FA
68,5F,CB,FD
68,60,CC,A2
68,61,CC,A6
68,62,CC,AE
68,63,CC,BC
68,64,CC,C6
68,65,CC,C9
68,66,CC,CA
68,67,CC,CC
68,68,CC,D0
68,69,CC,D5
68,6A,CC,DE
68,6B,CC,E0
68,6C,CC,F7
68,6D,CD,A1
68,6E,CD,B6
68,6F,CD,BC
68,70,CD,BE
68,71,CD,C4
68,72,CD,C9
68,73,CD,CA
68,74,CD,E4
68,75,CD,E6
68,76,CD,F5
68,77,CD,F7
68,78,CD,F9
68,79,CD,FA
68,7A,CE,A5
68,7B,CE,A7
68,7C,CE,B5
68,7D,CE,C2
68,7E,CE,C9
68,7F,CF,A6
68,80,CF,BE
68,81,CF,CA
68,82,CF,D4
68,83,CF,D9
68,84,CF,E4
68,85,CF,EC
68,86,CF,EE
68,87,CF,F1
68,88,CF,F2
68,89,CF,FB
68,8A,CF,FC
68,8B,D0,A7
68,8C,D0,AB
68,8D,D0,B2
68,8E,D0,B4
68,8F,D0,C2
68,90,D0,D2
68,91,D0,D4
68,92,D0,D9
68,93,D0,DF
68,94,D0,F2
68,95,D1,AC
68,96,D1,AF
68,97,D1,B5
68,98,D1,BC
68,99,D1,C5
68,9A,D1,D4
68,9B,D1,D5
68,9C,D1,D6
68,9D,D1,D8
68,9E,D1,DB
68,9F,D1,DC
68,A0,D1,DD
68,A1,D1,DE
68,A2,D1,DF
68,A3,D1,E0
68,A4,D1,E2
68,A5,D1,E3
68,A6,D1,E4
68,A7,D1,E5
68,A8,D1,E6
68,A9,D1,E8
68,AA,D1,E9
68,AB,D1,EA
68,AC,D1,EB
68,AD,D1,ED
68,AE,D1,EF
68,AF,D1,F0
68,B0,D1,F2
68,B1,D1,F6
68,B2,D1,F7
68,B3,D1,F8
68,B4,D1,F9
68,B5,D1,FA
68,B6,D1,FC
68,B7,D1,FD
68,B8,D1,FE
68,B9,D2,A2
68,BA,D2,A3
68,BB,D2,A4
68,BC,D2,A7
68,BD,D2,A8
68,BE,D2,A9
68,BF,D2,AA
68,C0,D2,AB
68,C1,D2,AD
68,C2,D2,B2
68,C3,D2,B5
68,C4,D2,BC
68,C5,D2,BE
68,C6,D2,C2
68,C7,D2,C3
68,C8,D2,C4
68,C9,D2,C6
68,CA,D2,C7
68,CB,D2,C8
68,CC,D2,C9
68,CD,D2,CA
68,CE,D2,CB
68,CF,D2,CC
68,D0,D2,CD
68,D1,D2,CE
68,D2,D2,CF
68,D3,D2,D0
68,D4,D2,D1
68,D5,D2,D2
68,D6,D2,D3
68,D7,D2,D4
68,D8,D2,D5
68,D9,D2,D6
68,DA,D2,D7
68,DB,D2,D9
68,DC,D2,DA
68,DD,D2,DE
68,DE,D2,DF
68,DF,D2,E1
68,E0,D2,E2
68,E1,D2,E4
68,E2,D2,E5
68,E3,D2,E6
68,E4,D2,E7
68,E5,D2,E8
68,E6,D2,E9
68,E7,D2,EA
68,E8,D2,EB
68,E9,D2,EE
68,EA,D2,F0
68,EB,D2,F1
68,EC,D2,F2
68,ED,D2,F3
68,EE,D2,F4
68,EF,D2,F5
68,F0,D2,F7
68,F1,D2,F8
68,F2,D3,A2
68,F3,D3,A7
68,F4,D3,B6
68,F5,D3,BB
68,F6,D3,BC
68,F7,D3,C0
68,F8,D3,C6
68,F9,D3,CA
68,FA,D3,CC
68,FB,D3,D4
68,FC,D3,D9
68,FD,D3,DD
68,FE,D3,F7
69,41,D3,FC
69,42,D4,A2
69,43,D4,AD
69,44,D4,C5
69,45,D4,C8
69,46,D4,E8
69,47,D4,EC
69,48,D4,F1
69,49,D4,FC
69,4A,D5,AB
69,4B,D5,AE
69,4C,D5,CF
69,4D,D5,D0
69,4E,D5,E3
69,4F,D6,A2
69,50,D6,B8
69,51,D6,B9
69,52,D6,BD
69,53,D6,C0
69,54,D6,C8
69,55,D6,CD
69,56,D6,CF
69,57,D6,D1
69,58,D6,DF
69,59,D6,E1
69,5A,D6,EE
69,5B,D6,F2
69,5C,D7,A2
69,5D,D7,A5
69,5E,D7,AA
69,5F,D7,AD
69,60,D7,AF
69,61,D7,B2
69,62,D7,B7
69,63,D7,C2
69,64,D7,CF
69,65,D7,DA
69,66,D7,DF
69,67,D7,E4
69,68,D7,E8
69,69,D7,E9
69,6A,D7,EB
69,6B,D7,F1
69,6C,D8,A7
69,6D,D8,B1
69,6E,D8,B2
69,6F,D8,B3
69,70,D8,C5
69,71,D8,C9
69,72,D8,D6
69,73,D8,F7
69,74,D9,A7
69,75,D9,AA
69,76,D9,AC
69,77,D9,B9
69,78,D9,C1
69,79,D9,C5
69,7A,D9,D0
69,7B,D9,DF
69,7C,D9,E4
69,7D,D9,EA
69,7E,D9,EE
69,7F,D9,FA
69,80,DA,A7
69,81,DA,A9
69,82,DA,B2
69,83,DA,B3
69,84,DA,B5
69,85,DA,BD
69,86,DA,BE
69,87,DA,C9
69,88,DA,EE
69,89,DA,F0
69,8A,DA,F1
69,8B,DA,FD
69,8C,DB,B3
69,8D,DB,B5
69,8E,DB,B6
69,8F,DB,CC
69,90,DB,DF
69,91,DB,E2
69,92,DB,FC
69,93,DC,A2
69,94,DC,B8
69,95,DC,C0
69,96,DC,CA
69,97,DC,CC
69,98,DC,DE
69,99,DC,EC
69,9A,DC,F4
69,9B,DC,F6
69,9C,DC,FB
69,9D,DD,A1
69,9E,DD,B2
69,9F,DD,B4
69,A0,DD,C3
69,A1,DD,CB
69,A2,DD,D3
69,A3,DD,D8
69,A4,DD,ED
69,A5,DD,F0
69,A6,DD,F1
69,A7,DD,F9
69,A8,DD,FB
69,A9,DE,AD
69,AA,DE,B3
69,AB,DE,B7
69,AC,DE,C6
69,AD,DE,DA
69,AE,DE,FA
69,AF,DF,AC
69,B0,DF,B0
69,B1,DF,BC
69,B2,DF,C7
69,B3,DF,E0
69,B4,DF,F2
69,B5,DF,FB
69,B6,E0,BD
69,B7,E0,C0
69,B8,E0,C2
69,B9,E0,C4
69,BA,E0,D6
69,BB,E0,D7
69,BC,E0,DC
69,BD,E0,E1
69,BE,E0,E5
69,BF,E0,E6
69,C0,E0,ED
69,C1,E0,F4
69,C2,E0,FB
69,C3,E1,C4
69,C4,E1,C6
69,C5,E1,D7
69,C6,E1,DA
69,C7,E1,DB
69,C8,E1,DE
69,C9,E1,E0
69,CA,E1,E2
69,CB,E1,E5
69,CC,E1,E7
69,CD,E1,FC
69,CE,E2,AF
69,CF,E2,B0
69,D0,E2,C2
69,D1,E2,CA
69,D2,E2,D8
69,D3,E2,DA
69,D4,E2,DB
69,D5,E2,DF
69,D6,E2,E3
69,D7,E2,E5
69,D8,E2,F1
69,D9,E2,F2
69,DA,E2,F4
69,DB,E2,FC
69,DC,E3,BA
69,DD,E3,CE
69,DE,E3,D9
69,DF,E3,DA
69,E0,E3,E0
69,E1,E3,F0
69,E2,E4,A6
69,E3,E4,AF
69,E4,E4,B5
69,E5,E4,C1
69,E6,E4,C7
69,E7,E4,C8
69,E8,E4,CA
69,E9,E4,D5
69,EA,E4,DA
69,EB,E4,DB
69,EC,E4,F9
69,ED,E4,FC
69,EE,E5,B1
69,EF,E5,B2
69,F0,E5,B6
69,F1,E5,B9
69,F2,E5,BB
69,F3,E5,BC
69,F4,E5,C4
69,F5,E5,CC
69,F6,E5,CE
69,F7,E5,D0
69,F8,E5,D2
69,F9,E5,D6
69,FA,E5,DC
69,FB,E5,EE
69,FC,E5,EF
69,FD,E5,F7
69,FE,E5,FA
6A,41,E5,FB
6A,42,E5,FC
6A,43,E5,FE
6A,44,E6,A1
6A,45,E6,A4
6A,46,E6,A5
6A,47,E6,A6
6A,48,E6,A7
6A,49,E6,A9
6A,4A,E6,AA
6A,4B,E6,AB
6A,4C,E6,AC
6A,4D,E6,AD
6A,4E,E6,AF
6A,4F,E6,B0
6A,50,E6,B1
6A,51,E6,B3
6A,52,E6,B7
6A,53,E6,B8
6A,54,E6,BC
6A,55,E6,C4
6A,56,E6,C6
6A,57,E6,C7
6A,58,E6,C9
6A,59,E6,CC
6A,5A,E6,D2
6A,5B,E6,D6
6A,5C,E6,D9
6A,5D,E6,DC
6A,5E,E6,DF
6A,5F,E6,E0
6A,60,E6,E1
6A,61,E6,E4
6A,62,E6,E5
6A,63,E6,E6
6A,64,E6,E8
6A,65,E6,EA
6A,66,E6,EB
6A,67,E6,EF
6A,68,E6,F1
6A,69,E6,F5
6A,6A,E6,F6
6A,6B,E6,F7
6A,6C,E6,F9
6A,6D,E6,FC
6A,6E,E7,A1
6A,6F,E7,A6
6A,70,E7,A9
6A,71,E7,AA
6A,72,E7,AC
6A,73,E7,AD
6A,74,E7,AE
6A,75,E7,B0
6A,76,E7,B7
6A,77,E7,B9
6A,78,E7,BB
6A,79,E7,BC
6A,7A,E7,BE
6A,7B,E7,BF
6A,7C,E7,C4
6A,7D,E7,C6
6A,7E,E7,C7
6A,7F,E7,CB
6A,80,E7,CC
6A,81,E7,CD
6A,82,E7,CE
6A,83,E7,CF
6A,84,E7,D0
6A,85,E7,D1
6A,86,E7,D3
6A,87,E7,D7
6A,88,E7,DB
6A,89,E7,DF
6A,8A,E7,E4
6A,8B,E7,E6
6A,8C,E7,EB
6A,8D,E7,F1
6A,8E,E7,F8
6A,8F,E7,F9
6A,90,E7,FE
6A,91,E8,A2
6A,92,E8,A4
6A,93,E8,A7
6A,94,E8,A8
6A,95,E8,B2
6A,96,E8,BD
6A,97,E8,C1
6A,98,E8,C9
6A,99,E8,CA
6A,9A,E8,CD
6A,9B,E8,D2
6A,9C,E8,DF
6A,9D,E8,E3
6A,9E,E8,E7
6A,9F,E8,E8
6A,A0,E8,EF
6A,A1,E8,F0
6A,A2,E8,F1
6A,A3,E8,F5
6A,A4,E8,F7
6A,A5,E8,FB
6A,A6,E8,FC
6A,A7,E8,FE
6A,A8,E9,A7
6A,A9,E9,AC
6A,AA,E9,B2
6A,AB,E9,B5
6A,AC,E9,B9
6A,AD,E9,BA
6A,AE,E9,BD
6A,AF,E9,BF
6A,B0,E9,C5
6A,B1,E9,CC
6A,B2,E9,D9
6A,B3,E9,DB
6A,B4,E9,DC
6A,B5,E9,E1
6A,B6,E9,E4
6A,B7,E9,E9
6A,B8,E9,ED
6A,B9,E9,EE
6A,BA,E9,F1
6A,BB,E9,F8
